Left_Gaze_Point_On_Display_Area_X,Right_Gaze_Point_On_Display_Area_X,Left_Gaze_Point_On_Display_Area_Y,Right_Gaze_Point_On_Display_Area_Y,Date_time
56,988,-3477,-771,1669562833.3631744
56,988,-3477,-771,1669562833.4032106
-73,784,-2447,3,1669562833.4382427
-73,784,-2447,3,1669562833.4732764
62,1036,-2458,237,1669562833.5083067
62,1036,-2458,237,1669562833.542338
241,961,-170,221,1669562833.5773695
241,961,-170,221,1669562833.6114001
79,884,-3106,18,1669562833.6454313
79,884,-3106,18,1669562833.6814637
413,765,241,710,1669562833.7625375
413,765,241,710,1669562833.803575
-7,596,-2652,580,1669562833.8396075
221,728,-2652,593,1669562833.8766413
221,728,-2652,593,1669562833.9146757
512,944,-2668,178,1669562833.9527109
512,944,-2668,178,1669562833.990747
76,867,-2647,-146,1669562834.0287795
76,867,-2647,-146,1669562834.0658135
332,696,-3654,-358,1669562834.1018457
332,696,-3654,-358,1669562834.1368783
301,727,-3680,-993,1669562834.1719103
301,727,-3680,-993,1669562834.2059412
687,1032,-3522,-1238,1669562834.2439759
687,1032,-3522,-1238,1669562834.2780068
118,875,-3601,-1054,1669562834.3130388
118,875,-3601,-1054,1669562834.3480706
552,972,-2734,-1224,1669562834.3831022
552,972,-2734,-1224,1669562834.4171333
642,1638,-3924,-905,1669562834.4521654
642,1638,-3924,-905,1669562834.4871964
2349,2553,-2591,-2187,1669562834.5222292
2349,2553,-2591,-2187,1669562834.557261
2223,1796,-3471,-1631,1669562834.5912926
2223,1796,-3471,-1631,1669562834.6253223
1753,1586,-4400,-654,1669562834.6603541
1753,1586,-4400,-654,1669562834.695386
1422,1481,-4137,-226,1669562834.7304187
1422,1481,-4137,-226,1669562834.76545
1745,1648,-3990,-613,1669562834.8004823
1745,1648,-3990,-613,1669562834.8355138
1392,1103,-4500,-784,1669562834.8695447
1392,1103,-4500,-784,1669562834.9055777
1339,1536,-5927,-831,1669562834.9406095
1874,1423,-4349,-129,1669562835.0012746
1874,1423,-4349,-129,1669562835.0383077
1849,1676,-3303,46,1669562835.0733414
1849,1676,-3303,46,1669562835.1093729
1718,1569,-3599,-329,1669562835.144405
1718,1569,-3599,-329,1669562835.1794398
1514,1659,-4845,1,1669562835.213472
1514,1659,-4845,1,1669562835.2485023
1641,1691,-4895,-112,1669562835.2825341
1641,1691,-4895,-112,1669562835.3195672
1715,1633,-4055,-125,1669562835.3535979
1715,1633,-4055,-125,1669562835.3896308
1692,1663,-4176,-340,1669562835.4256635
1692,1663,-4176,-340,1669562835.4596944
1692,1463,-4618,-206,1669562835.4947264
1692,1463,-4618,-206,1669562835.5297587
2044,1597,-4687,-391,1669562835.56479
2044,1597,-4687,-391,1669562835.5998218
1919,1731,-4576,-119,1669562835.6388578
1919,1731,-4576,-119,1669562835.6728883
1939,1772,-4089,489,1669562835.7069197
1939,1772,-4089,489,1669562835.7409508
1541,1650,-3628,-229,1669562835.7759829
1541,1650,-3628,-229,1669562835.8120158
1477,1441,-3060,-340,1669562835.8470476
1477,1441,-3060,-340,1669562835.8830838
1851,1416,-3082,-107,1669562835.9171107
1851,1416,-3082,-107,1669562835.9511418
1778,1568,-3502,-360,1669562835.985173
1778,1568,-3502,-360,1669562836.019205
1251,1336,-2154,-12,1669562836.0542355
1251,1336,-2154,-12,1669562836.0882661
1175,1325,-2764,41,1669562836.1222973
1175,1325,-2764,41,1669562836.1563282
1357,1252,-3261,-131,1669562836.1903596
1357,1252,-3261,-131,1669562836.2253911
1192,1228,-3171,0,1669562836.2604234
1192,1228,-3171,0,1669562836.2944539
1418,1497,-2960,-186,1669562836.3284855
